Why does temperature decrease with increase in altitude?,information,8,"[('Why', 'WRB'), ('does', 'VBZ'), ('temperature', 'NN'), ('decrease', 'NN'), ('with', 'IN'), ('increase', 'NN'), ('in', 'IN'), ('altitude', 'NN')]",0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Why don't phones have a built-in FM antenna?,information,10,"[('Why', 'WRB'), ('don', 'NN'), ('t', 'NN'), ('phones', 'NNS'), ('have', 'VBP'), ('a', 'DT'), ('built', 'VBN'), ('in', 'IN'), ('FM', 'NNP'), ('antenna', 'NN')]",0,0,1,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
Why is a magnetic field produced when current flows through a conductor?,information,12,"[('Why', 'WRB'), ('is', 'VBZ'), ('a', 'DT'), ('magnetic', 'JJ'), ('field', 'NN'), ('produced', 'VBD'), ('when', 'WRB'), ('current', 'JJ'), ('flows', 'VBZ'), ('through', 'IN'), ('a', 'DT'), ('conductor', 'NN')]",0,0,2,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0
Why is Debian's default installation of Python version 2.6 and not 2.7?,information,15,"[('Why', 'WRB'), ('is', 'VBZ'), ('Debian', 'JJ'), ('s', 'NN'), ('default', 'NN'), ('installation', 'NN'), ('of', 'IN'), ('Python', 'NNP'), ('version', 'NN'), ('2', 'CD'), ('6', 'CD'), ('and', 'CC'), ('not', 'RB'), ('2', 'CD'), ('7', 'CD')]",1,4,0,0,0,1,1,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Why is division by zero undefined?,information,6,"[('Why', 'WRB'), ('is', 'VBZ'), ('division', 'NN'), ('by', 'IN'), ('zero', 'NN'), ('undefined', 'VBD')]",0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
Why is Helsinki the capital of Finland?,information,7,"[('Why', 'WRB'), ('is', 'VBZ'), ('Helsinki', 'NNP'), ('the', 'DT'), ('capital', 'NN'), ('of', 'IN'), ('Finland', 'NNP')]",0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Why is the analog computer faster than digital?,information,8,"[('Why', 'WRB'), ('is', 'VBZ'), ('the', 'DT'), ('analog', 'NN'), ('computer', 'NN'), ('faster', 'RBR'), ('than', 'IN'), ('digital', 'JJ')]",0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Among Bollywood stars  which actor or actress does too much over acting?,opinion,12,"[('Among', 'IN'), ('Bollywood', 'NNP'), ('stars', 'NNS'), ('which', 'WDT'), ('actor', 'VBP'), ('or', 'CC'), ('actress', 'NN'), ('does', 'VBZ'), ('too', 'RB'), ('much', 'JJ'), ('over', 'IN'), ('acting', 'VBG')]",1,0,0,0,0,2,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
Any idea of dresses for a special 15-year-old's party?,opinion,12,"[('Any', 'DT'), ('idea', 'NN'), ('of', 'IN'), ('dresses', 'NNS'), ('for', 'IN'), ('a', 'DT'), ('special', 'JJ'), ('15', 'CD'), ('year', 'NN'), ('old', 'JJ'), ('s', 'NN'), ('party', 'NN')]",0,1,2,0,0,2,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Can a family live comfortable on $150 000 a year in New York City?,opinion,14,"[('Can', 'MD'), ('a', 'DT'), ('family', 'NN'), ('live', 'JJ'), ('comfortable', 'NN'), ('on', 'IN'), ('150', 'CD'), ('000', 'CD'), ('a', 'DT'), ('year', 'NN'), ('in', 'IN'), ('New', 'NNP'), ('York', 'NNP'), ('City', 'NNP')]",0,2,2,0,0,2,1,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Can skipping increase your height?,opinion,5,"[('Can', 'MD'), ('skipping', 'VBG'), ('increase', 'VB'), ('your', 'PRP$'), ('height', 'NN')]",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Can you drink green tea before sleeping?,opinion,7,"[('Can', 'MD'), ('you', 'PRP'), ('drink', 'VB'), ('green', 'JJ'), ('tea', 'NN'), ('before', 'IN'), ('sleeping', 'VBG')]",0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"Did you find the ending of the novel ""1984"" depressing?",opinion,10,"[('Did', 'NNP'), ('you', 'PRP'), ('find', 'VBP'), ('the', 'DT'), ('ending', 'VBG'), ('of', 'IN'), ('the', 'DT'), ('novel', 'JJ'), ('1984', 'CD'), ('depressing', 'NN')]",0,1,2,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Do I need to be social?,opinion,6,"[('Do', 'VBP'), ('I', 'PRP'), ('need', 'VB'), ('to', 'TO'), ('be', 'VB'), ('social', 'JJ')]",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0
Do people of karnataka take politics personally?,opinion,7,"[('Do', 'VBP'), ('people', 'NNS'), ('of', 'IN'), ('karnataka', 'NNS'), ('take', 'VBP'), ('politics', 'NNS'), ('personally', 'RB')]",0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Do you feel like time is running faster now?,opinion,9,"[('Do', 'VBP'), ('you', 'PRP'), ('feel', 'VB'), ('like', 'IN'), ('time', 'NN'), ('is', 'VBZ'), ('running', 'VBG'), ('faster', 'RBR'), ('now', 'RB')]",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0
Do you have an imaginary friend? What is your story?,opinion,10,"[('Do', 'VBP'), ('you', 'PRP'), ('have', 'VB'), ('an', 'DT'), ('imaginary', 'JJ'), ('friend', 'NN'), ('What', 'WP'), ('is', 'VBZ'), ('your', 'PRP$'), ('story', 'NN')]",0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
Have there ever been times of world peace?,opinion,8,"[('Have', 'VBP'), ('there', 'EX'), ('ever', 'RB'), ('been', 'VBN'), ('times', 'NNS'), ('of', 'IN'), ('world', 'NN'), ('peace', 'NN')]",0,0,0,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
How can I be indifferent to what people think of me?,opinion,11,"[('How', 'WRB'), ('can', 'MD'), ('I', 'PRP'), ('be', 'VB'), ('indifferent', 'JJ'), ('to', 'TO'), ('what', 'WP'), ('people', 'NNS'), ('think', 'VBP'), ('of', 'IN'), ('me', 'PRP')]",0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
How can I become a successful software engineer?,opinion,8,"[('How', 'WRB'), ('can', 'MD'), ('I', 'PRP'), ('become', 'VB'), ('a', 'DT'), ('successful', 'JJ'), ('software', 'NN'), ('engineer', 'NN')]",0,0,1,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
How can I connect with the owner of a Twitter handle I want  but is not being used?,opinion,18,"[('How', 'WRB'), ('can', 'MD'), ('I', 'PRP'), ('connect', 'VB'), ('with', 'IN'), ('the', 'DT'), ('owner', 'NN'), ('of', 'IN'), ('a', 'DT'), ('Twitter', 'NNP'), ('handle', 'NN'), ('I', 'PRP'), ('want', 'VBP'), ('but', 'CC'), ('is', 'VBZ'), ('not', 'RB'), ('being', 'VBG'), ('used', 'VBN')]",1,0,2,0,0,2,0,0,0,0,1,2,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0
How can I earn money during college?,opinion,7,"[('How', 'WRB'), ('can', 'MD'), ('I', 'PRP'), ('earn', 'VB'), ('money', 'NN'), ('during', 'IN'), ('college', 'NN')]",0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
How can I get a Facebook account manager?,opinion,8,"[('How', 'WRB'), ('can', 'MD'), ('I', 'PRP'), ('get', 'VB'), ('a', 'DT'), ('Facebook', 'NNP'), ('account', 'NN'), ('manager', 'NN')]",0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
How can I get into a good college?,opinion,8,"[('How', 'WRB'), ('can', 'MD'), ('I', 'PRP'), ('get', 'VB'), ('into', 'IN'), ('a', 'DT'), ('good', 'JJ'), ('college', 'NN')]",0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
How can I get the best grades/better grades at school?,opinion,11,"[('How', 'WRB'), ('can', 'MD'), ('I', 'PRP'), ('get', 'VB'), ('the', 'DT'), ('best', 'JJS'), ('grades', 'NNS'), ('better', 'RBR'), ('grades', 'NNS'), ('at', 'IN'), ('school', 'NN')]",0,0,1,0,0,1,0,0,1,0,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
How can I improve my communication skill and English proficiency?,opinion,10,"[('How', 'WRB'), ('can', 'MD'), ('I', 'PRP'), ('improve', 'VB'), ('my', 'PRP$'), ('communication', 'NN'), ('skill', 'NN'), ('and', 'CC'), ('English', 'JJ'), ('proficiency', 'NN')]",1,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
How can I learn more about CRM?,opinion,7,"[('How', 'WRB'), ('can', 'MD'), ('I', 'PRP'), ('learn', 'VB'), ('more', 'RBR'), ('about', 'IN'), ('CRM', 'NNP')]",0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
How can I lose 4kg weight?,opinion,6,"[('How', 'WRB'), ('can', 'MD'), ('I', 'PRP'), ('lose', 'VB'), ('4kg', 'CD'), ('weight', 'NN')]",0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
How can I make money in travelling?,opinion,7,"[('How', 'WRB'), ('can', 'MD'), ('I', 'PRP'), ('make', 'VB'), ('money', 'NN'), ('in', 'IN'), ('travelling', 'VBG')]",0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
How can I make some easy money?,opinion,7,"[('How', 'WRB'), ('can', 'MD'), ('I', 'PRP'), ('make', 'VB'), ('some', 'DT'), ('easy', 'JJ'), ('money', 'NN')]",0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
How can I stop worrying and over-thinking about everything?,opinion,10,"[('How', 'WRB'), ('can', 'MD'), ('I', 'PRP'), ('stop', 'VB'), ('worrying', 'NN'), ('and', 'CC'), ('over', 'IN'), ('thinking', 'VBG'), ('about', 'IN'), ('everything', 'NN')]",1,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
How can someone get more Facebook friends?,opinion,7,"[('How', 'WRB'), ('can', 'MD'), ('someone', 'NN'), ('get', 'VB'), ('more', 'JJR'), ('Facebook', 'NNP'), ('friends', 'NNS')]",0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
How can you not be happy?,opinion,6,"[('How', 'WRB'), ('can', 'MD'), ('you', 'PRP'), ('not', 'RB'), ('be', 'VB'), ('happy', 'JJ')]",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
How can you tell if you have an old soul?,opinion,10,"[('How', 'WRB'), ('can', 'MD'), ('you', 'PRP'), ('tell', 'VB'), ('if', 'IN'), ('you', 'PRP'), ('have', 'VBP'), ('an', 'DT'), ('old', 'JJ'), ('soul', 'NN')]",0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
How do I control my spending?,opinion,6,"[('How', 'WRB'), ('do', 'VB'), ('I', 'PRP'), ('control', 'VB'), ('my', 'PRP$'), ('spending', 'NN')]",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
How do I get brighter skin from dusky skin?,opinion,9,"[('How', 'WRB'), ('do', 'VBP'), ('I', 'PRP'), ('get', 'VB'), ('brighter', 'JJ'), ('skin', 'NN'), ('from', 'IN'), ('dusky', 'JJ'), ('skin', 'NN')]",0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
How do I improve my English language?,opinion,7,"[('How', 'WRB'), ('do', 'VBP'), ('I', 'PRP'), ('improve', 'VB'), ('my', 'PRP$'), ('English', 'JJ'), ('language', 'NN')]",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
How do I improve my writing?,opinion,6,"[('How', 'WRB'), ('do', 'VBP'), ('I', 'PRP'), ('improve', 'VB'), ('my', 'PRP$'), ('writing', 'NN')]",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
How do I introduce myself in a meeting?,opinion,8,"[('How', 'WRB'), ('do', 'VBP'), ('I', 'PRP'), ('introduce', 'VB'), ('myself', 'PRP'), ('in', 'IN'), ('a', 'DT'), ('meeting', 'NN')]",0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
How do I learn to speak Hindi?,opinion,7,"[('How', 'WRB'), ('do', 'VBP'), ('I', 'PRP'), ('learn', 'VB'), ('to', 'TO'), ('speak', 'VB'), ('Hindi', 'NNP')]",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0
How do I make interesting conversation with a person you talk on a daily basis?,opinion,15,"[('How', 'WRB'), ('do', 'VBP'), ('I', 'PRP'), ('make', 'VB'), ('interesting', 'JJ'), ('conversation', 'NN'), ('with', 'IN'), ('a', 'DT'), ('person', 'NN'), ('you', 'PRP'), ('talk', 'VBP'), ('on', 'IN'), ('a', 'DT'), ('daily', 'JJ'), ('basis', 'NN')]",0,0,2,0,0,2,2,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0
How do I remove pimple?,opinion,5,"[('How', 'WRB'), ('do', 'VBP'), ('I', 'PRP'), ('remove', 'VB'), ('pimple', 'NN')]",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
How do I sell celebrity domain name?,opinion,7,"[('How', 'WRB'), ('do', 'VBP'), ('I', 'PRP'), ('sell', 'VB'), ('celebrity', 'NN'), ('domain', 'NN'), ('name', 'NN')]",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
How do I start a career in Data science?,opinion,9,"[('How', 'WRB'), ('do', 'VBP'), ('I', 'PRP'), ('start', 'VB'), ('a', 'DT'), ('career', 'NN'), ('in', 'IN'), ('Data', 'NNP'), ('science', 'NN')]",0,0,1,0,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
How do I stop being unpleasant and annoying to people & stop giving negative vibes especially at workplace?,opinion,17,"[('How', 'WRB'), ('do', 'VBP'), ('I', 'PRP'), ('stop', 'VB'), ('being', 'VBG'), ('unpleasant', 'JJ'), ('and', 'CC'), ('annoying', 'VBG'), ('to', 'TO'), ('people', 'NNS'), ('stop', 'VB'), ('giving', 'VBG'), ('negative', 'JJ'), ('vibes', 'NNS'), ('especially', 'RB'), ('at', 'IN'), ('workplace', 'NN')]",1,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,1,0,2,0,3,0,1,0,0,0,0,1,0
How do the tourist attractions on the Scandinavian Highlands compare to attractions in Switzerland?,opinion,14,"[('How', 'WRB'), ('do', 'VB'), ('the', 'DT'), ('tourist', 'NN'), ('attractions', 'NNS'), ('on', 'IN'), ('the', 'DT'), ('Scandinavian', 'JJ'), ('Highlands', 'NNP'), ('compare', 'NN'), ('to', 'TO'), ('attractions', 'NNS'), ('in', 'IN'), ('Switzerland', 'NNP')]",0,0,2,0,0,2,1,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
How do you know whether a girl is interested in you or you are being friendzoned?,opinion,16,"[('How', 'WRB'), ('do', 'VB'), ('you', 'PRP'), ('know', 'VB'), ('whether', 'IN'), ('a', 'DT'), ('girl', 'NN'), ('is', 'VBZ'), ('interested', 'JJ'), ('in', 'IN'), ('you', 'PRP'), ('or', 'CC'), ('you', 'PRP'), ('are', 'VBP'), ('being', 'VBG'), ('friendzoned', 'VBN')]",1,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,1,1,1,1,0,0,0,1,0
How do you sleep at night?,opinion,6,"[('How', 'WRB'), ('do', 'VB'), ('you', 'PRP'), ('sleep', 'VB'), ('at', 'IN'), ('night', 'NN')]",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
How emotionally selfish should a child be regarding parental discord? Especially when the child knows that mom is right and dad is wrong.,opinion,23,"[('How', 'WRB'), ('emotionally', 'RB'), ('selfish', 'JJ'), ('should', 'MD'), ('a', 'DT'), ('child', 'NN'), ('be', 'VB'), ('regarding', 'VBG'), ('parental', 'JJ'), ('discord', 'NN'), ('Especially', 'RB'), ('when', 'WRB'), ('the', 'DT'), ('child', 'NN'), ('knows', 'VBZ'), ('that', 'IN'), ('mom', 'NN'), ('is', 'VBZ'), ('right', 'JJ'), ('and', 'CC'), ('dad', 'NN'), ('is', 'VBZ'), ('wrong', 'JJ')]",1,0,2,0,0,1,4,0,0,0,1,5,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,3,0,0,0,2,0
How I can remove my hesitation?,opinion,6,"[('How', 'WRB'), ('I', 'PRP'), ('can', 'MD'), ('remove', 'VB'), ('my', 'PRP$'), ('hesitation', 'NN')]",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
How is IBS Hyderabad?,opinion,4,"[('How', 'WRB'), ('is', 'VBZ'), ('IBS', 'NNP'), ('Hyderabad', 'NNP')]",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
How is it to be lucky?,opinion,6,"[('How', 'WRB'), ('is', 'VBZ'), ('it', 'PRP'), ('to', 'TO'), ('be', 'VB'), ('lucky', 'JJ')]",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
How much do you love yourself? And why?,opinion,8,"[('How', 'WRB'), ('much', 'JJ'), ('do', 'VBP'), ('you', 'PRP'), ('love', 'VB'), ('yourself', 'PRP'), ('And', 'CC'), ('why', 'WRB')]",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0
How shoud I start my preparation for IAS?,opinion,8,"[('How', 'WRB'), ('shoud', 'JJ'), ('I', 'PRP'), ('start', 'VBP'), ('my', 'PRP$'), ('preparation', 'NN'), ('for', 'IN'), ('IAS', 'NNP')]",0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
How should one study Marathi literature for the UPSC mains?,opinion,10,"[('How', 'WRB'), ('should', 'MD'), ('one', 'CD'), ('study', 'NN'), ('Marathi', 'NNP'), ('literature', 'NN'), ('for', 'IN'), ('the', 'DT'), ('UPSC', 'NNP'), ('mains', 'NNS')]",0,1,1,0,0,1,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
How would you describe India in one sentence to someone from North America who has never been to India?,opinion,19,"[('How', 'WRB'), ('would', 'MD'), ('you', 'PRP'), ('describe', 'VB'), ('India', 'NNP'), ('in', 'IN'), ('one', 'CD'), ('sentence', 'NN'), ('to', 'TO'), ('someone', 'NN'), ('from', 'IN'), ('North', 'NNP'), ('America', 'NNP'), ('who', 'WP'), ('has', 'VBZ'), ('never', 'RB'), ('been', 'VBN'), ('to', 'TO'), ('India', 'NNP')]",0,1,0,0,0,2,0,0,0,0,1,2,0,4,0,0,0,1,0,1,0,0,0,2,0,1,0,0,1,0,1,0,1,0,1,0
How you become more creative?,opinion,5,"[('How', 'WRB'), ('you', 'PRP'), ('become', 'VBP'), ('more', 'RBR'), ('creative', 'JJ')]",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
I am about to be 25 and have left my job for studies. Any advices for me?,opinion,17,"[('I', 'PRP'), ('am', 'VBP'), ('about', 'IN'), ('to', 'TO'), ('be', 'VB'), ('25', 'CD'), ('and', 'CC'), ('have', 'VBP'), ('left', 'VBN'), ('my', 'PRP$'), ('job', 'NN'), ('for', 'IN'), ('studies', 'NNS'), ('Any', 'NNP'), ('advices', 'NNS'), ('for', 'IN'), ('me', 'PRP')]",1,1,0,0,0,3,0,0,0,0,0,1,2,1,0,0,0,2,1,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0
I don't want to sleep at night  why?,opinion,9,"[('I', 'PRP'), ('don', 'VBP'), ('t', 'JJ'), ('want', 'VBP'), ('to', 'TO'), ('sleep', 'VB'), ('at', 'IN'), ('night', 'NN'), ('why', 'WRB')]",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0
I have a startup idea. I know that implementing that idea is the real deal. Anyone who can help me gather knowledge about developing my idea?,opinion,26,"[('I', 'PRP'), ('have', 'VBP'), ('a', 'DT'), ('startup', 'NN'), ('idea', 'NN'), ('I', 'PRP'), ('know', 'VBP'), ('that', 'IN'), ('implementing', 'VBG'), ('that', 'DT'), ('idea', 'NN'), ('is', 'VBZ'), ('the', 'DT'), ('real', 'JJ'), ('deal', 'NN'), ('Anyone', 'NN'), ('who', 'WP'), ('can', 'MD'), ('help', 'VB'), ('me', 'PRP'), ('gather', 'VB'), ('knowledge', 'NN'), ('about', 'IN'), ('developing', 'VBG'), ('my', 'PRP$'), ('idea', 'NN')]",0,0,3,0,0,2,1,0,0,0,1,7,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,2,0,2,1,0,1,0,0,0
I start learning programming with Java  Is that a wrong step in learning programming? Do I have go back to start with another language?,opinion,24,"[('I', 'PRP'), ('start', 'VBP'), ('learning', 'VBG'), ('programming', 'VBG'), ('with', 'IN'), ('Java', 'NNP'), ('Is', 'VBZ'), ('that', 'IN'), ('a', 'DT'), ('wrong', 'JJ'), ('step', 'NN'), ('in', 'IN'), ('learning', 'VBG'), ('programming', 'VBG'), ('Do', 'NNP'), ('I', 'PRP'), ('have', 'VBP'), ('go', 'VBN'), ('back', 'RB'), ('to', 'TO'), ('start', 'VB'), ('with', 'IN'), ('another', 'DT'), ('language', 'NN')]",0,0,2,0,0,4,1,0,0,0,0,2,0,2,0,0,0,2,0,1,0,0,0,1,0,1,0,4,1,2,1,0,0,0,0,0
I want to start a business. I am a computer science graduate. How does one know that a product/idea will be successful?,opinion,23,"[('I', 'PRP'), ('want', 'VBP'), ('to', 'TO'), ('start', 'VB'), ('a', 'DT'), ('business', 'NN'), ('I', 'PRP'), ('am', 'VBP'), ('a', 'DT'), ('computer', 'NN'), ('science', 'NN'), ('graduate', 'NN'), ('How', 'NNP'), ('does', 'VBZ'), ('one', 'CD'), ('know', 'VB'), ('that', 'IN'), ('a', 'DT'), ('product', 'NN'), ('idea', 'NN'), ('will', 'MD'), ('be', 'VB'), ('successful', 'JJ')]",0,1,3,0,0,1,1,0,0,0,1,6,0,1,0,0,0,2,0,0,0,0,0,1,0,3,0,0,0,2,1,0,0,0,0,0
I was fired from my job and my boss didn't give me a reason why he fired me. In future job interviews how should I answer why I left my last job?,opinion,33,"[('I', 'PRP'), ('was', 'VBD'), ('fired', 'VBN'), ('from', 'IN'), ('my', 'PRP$'), ('job', 'NN'), ('and', 'CC'), ('my', 'PRP$'), ('boss', 'NN'), ('didn', 'NN'), ('t', 'NN'), ('give', 'VB'), ('me', 'PRP'), ('a', 'DT'), ('reason', 'NN'), ('why', 'WRB'), ('he', 'PRP'), ('fired', 'VBD'), ('me', 'PRP'), ('In', 'IN'), ('future', 'JJ'), ('job', 'NN'), ('interviews', 'NNS'), ('how', 'WRB'), ('should', 'MD'), ('I', 'PRP'), ('answer', 'VB'), ('why', 'WRB'), ('I', 'PRP'), ('left', 'VBD'), ('my', 'PRP$'), ('last', 'JJ'), ('job', 'NN')]",1,0,1,0,0,2,2,0,0,0,1,7,1,0,0,0,0,6,3,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,3,0
Is demonetization (demonetisation) in India a failure?,opinion,7,"[('Is', 'VBZ'), ('demonetization', 'JJ'), ('demonetisation', 'NN'), ('in', 'IN'), ('India', 'NNP'), ('a', 'DT'), ('failure', 'NN')]",0,0,1,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Is Donald Trump corrupt?,opinion,4,"[('Is', 'VBZ'), ('Donald', 'NNP'), ('Trump', 'NNP'), ('corrupt', 'NN')]",0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Is Donald Trump really a Democrat?,opinion,6,"[('Is', 'VBZ'), ('Donald', 'NNP'), ('Trump', 'NNP'), ('really', 'RB'), ('a', 'DT'), ('Democrat', 'NNP')]",0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
